year_2023,year_2024,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,total,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,elec_excl,som_excl,demora,r_prog,r_noprg,waiting,queued,payload,distance,distance_down,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930EN,Kom.930ER,Kom.930ER-MT,Kom.980E5,Komatsu AHS
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4255200.0,2905173.0,142313.0,564891.0,4.0,58781.0,15657.0,3014.0,107070.0,131697.0,216218.0,110382.0,124640,64875,156857.69607543945,12135855,1761123,2954240,2102505,5236610,1683917,-156884,-72995,189102,72383,2502716,180.0,0.0,0.0,24.0,96.0,392.0,95.0,240.0,0.0,131.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,4273200.0,2917650.0,111458.0,422754.0,12905.0,88597.0,54211.0,0.0,86400.0,155133.0,245935.0,178157.0,132263,79059,159587.2470741272,13285526,2165118,3038864,2335602,5684450,1990822,-217765,-74993,235326,67616,3046438,180.0,0.0,0.0,24.0,96.0,396.0,96.0,239.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4266000.0,2840382.0,178711.0,498889.0,0.0,92538.0,87325.0,9783.0,86525.0,146389.0,206169.0,119289.0,146518,62181,151356.4439163208,12594829,2072052,2904794,2241565,5269377,1763811,-181527,-72452,198356,67327,2695259,180.0,0.0,0.0,24.0,96.0,393.0,96.0,240.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,4276800.0,2904653.0,92209.0,526511.0,11208.0,73964.0,87900.0,0.0,90129.0,144854.0,227226.0,118146.0,171853,78417,163880.0619506836,13385158,2117983,3171295,2115804,5948512,1952491,-190929,-74630,195079,65501,2813288,180.0,0.0,0.0,24.0,96.0,396.0,96.0,240.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4266000.0,2712164.0,165100.0,568648.0,10451.0,70340.0,113209.0,19694.0,134036.0,144785.0,218856.0,108717.0,144837,75619,149364.20697021484,11666625,1728038,2809890,1843897,5019997,1661923,-148559,-66849,162066,62970,2496620,180.0,0.0,0.0,24.0,96.0,395.0,96.0,238.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,4273200.0,2739107.0,96207.0,547717.0,1539.0,74908.0,151466.0,0.0,169643.0,80038.0,237280.0,175295.0,163243,83266,155279.55601501465,12326207,1754101,3054847,1841956,5604606,1793291,-167129,-75155,179468,68216,2850494,179.0,0.0,0.0,24.0,96.0,396.0,96.0,240.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4270245.0,2540358.0,111999.0,675629.0,13579.0,44736.0,111603.0,0.0,140265.0,194840.0,251088.0,186148.0,151174,47788,157082.04111480713,10905781,1592704,2613512,1662118,4896780,1547221,-145680,-63401,157919,59465,2643227,181.0,0.0,0.0,24.0,95.0,395.0,96.0,240.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,4316400.0,2686015.0,79462.0,767055.0,15149.0,15761.0,148717.0,1707.0,113246.0,90225.0,198649.0,200414.0,127381,74259,153587.59998321533,12202722,1872022,3013940,1901061,5328089,1782256,-218230,-75476,221591,67033,2762224,191.0,0.0,0.0,24.0,96.0,396.0,96.0,240.0,0.0,132.0,24.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4318641.0,2568166.0,109757.0,722619.0,8297.0,12771.0,110069.0,4918.0,174420.0,217631.0,235377.0,154616.0,139413,59254,187509.2092590332,11664715,1829271,2855991,1934387,4947092,1703935,-198877,-69773,204901,63498,2650139,192.0,0.0,0.0,24.0,96.0,386.0,96.0,240.0,0.0,132.0,34.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4320000.0,2502313.0,142552.0,511148.0,0.0,48880.0,66075.0,0.0,250108.0,306810.0,250944.0,241170.0,221827,70403,177607.04315948486,10466460,1425708,2517125,1433360,4989639,1565789,-125948,-63114,127747,63885,2624034,192.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,4316400.0,2786534.0,139631.0,607464.0,14760.0,65944.0,32032.0,0.0,172800.0,146437.0,227082.0,123716.0,243567,88268,181736.94009017944,11539157,1816528,2838163,1892652,4757754,1661339,-228146,-66945,233454,65183,2562234,192.0,0.0,0.0,24.0,96.0,383.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4320000.0,2619480.0,167781.0,627462.0,33411.0,75424.0,153654.0,8267.0,193595.0,162590.0,188241.0,90095.0,146530,92814,184047.12811279297,11200099,1683410,2698989,1732029,5011514,1673685,-151650,-65158,158519,61275,2576986,192.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,4316400.0,2727468.0,106778.0,601675.0,54892.0,37362.0,103625.0,5205.0,259496.0,119155.0,201401.0,99343.0,168192,23552,163915.35805892944,12176724,2199488,2583532,2265743,4953408,1826975,-244398,-63515,239413,62523,2694067,192.0,0.0,0.0,24.0,96.0,384.0,96.0,239.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4320000.0,2633985.0,131692.0,651696.0,15780.0,43361.0,73008.0,24073.0,311841.0,119780.0,203314.0,111470.0,122210,26948,160837.17887878418,11955274,2154878,2739099,2301047,4677044,1808809,-209597,-67553,226305,66121,2702893,192.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,4316400.0,2845451.0,85037.0,518747.0,39967.0,19373.0,106801.0,11896.0,240160.0,71847.0,230829.0,146292.0,192715,41618,176776.99298858643,12563925,2174042,3001046,2278613,4874756,1868909,-250960,-74481,263279,67053,2737775,192.0,0.0,0.0,24.0,95.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4309200.0,2478675.0,75932.0,519013.0,9737.0,30793.0,137512.0,5700.0,176733.0,189565.0,235238.0,450302.0,146730,79688,176143.42110061646,11182695,1667720,2862582,1757332,4822193,1584692,-241395,-65477,233645,60806,2553872,192.0,0.0,0.0,24.0,96.0,383.0,96.0,239.0,0.0,131.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,4320000.0,2874057.0,69331.0,488672.0,18991.0,32597.0,145469.0,2064.0,221004.0,59938.0,260898.0,146979.0,221975,43851,178706.9241218567,12630149,2054717,2990400,2067611,5341958,1861046,-465560,-76784,452909,70639,2918938,192.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4316400.0,2672859.0,103883.0,510795.0,2203.0,22547.0,96629.0,0.0,251344.0,233805.0,228998.0,193337.0,207503,62691,169490.7621459961,11363868,1894729,2896511,1943425,4549360,1663236,-193298,-71225,212798,63385,2664258,191.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,4356861.0,2888037.0,89096.0,349704.0,59261.0,34082.0,100766.0,0.0,220097.0,86729.0,278728.0,250361.0,239472,88979,157352.1641330719,12053231,1984020,2832005,2095356,4814252,1751618,-245979,-71915,257846,65857,2780460,204.0,0.0,0.0,24.0,95.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4363200.0,2551129.0,132301.0,509429.0,45558.0,59481.0,94905.0,4800.0,259163.0,301505.0,209077.0,195852.0,194463,71327,156899.57794380188,11665386,1921518,2937169,1977950,4731900,1651847,-337744,-70650,339334,60825,2692926,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4363200.0,2800331.0,98964.0,554373.0,30542.0,46639.0,92504.0,10853.0,202733.0,95310.0,286649.0,144302.0,239151,105774,163484.52384757996,11515515,1931401,2752432,2158118,4443895,1680315,-268680,-68143,275548,60215,2646913,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4363200.0,2600347.0,96361.0,640049.0,79036.0,65708.0,161571.0,11338.0,200604.0,122238.0,280409.0,105539.0,138042,44755,136659.34999847412,12330466,2183243,2966806,2299671,4835219,1807400,-194840,-74774,210581,64977,2929410,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4359600.0,2605861.0,113904.0,574598.0,121495.0,74419.0,72447.0,0.0,200633.0,95589.0,242106.0,258548.0,107695,70864,124766.0230808258,9930157,1586316,2473108,1936457,3840656,1433838,-140054,-61568,172372,57312,2123498,204.0,0.0,0.0,24.0,95.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4359600.0,2596891.0,133745.0,747044.0,60604.0,99837.0,116140.0,5853.0,175345.0,135290.0,172527.0,116324.0,133608,58700,147035.2189025879,11759442,1996165,2917900,2071522,4752597,1725343,-203900,-71524,212116,63986,2765202,204.0,0.0,0.0,24.0,96.0,383.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4352400.0,2583880.0,180186.0,572913.0,124176.0,98482.0,86306.0,0.0,182830.0,133362.0,200644.0,189621.0,123455,76548,136375.044090271,9949051,1572103,2393087,1871403,4029042,1430541,-139744,-60236,169388,57032,2216943,204.0,0.0,0.0,24.0,95.0,382.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4359600.0,2622972.0,141068.0,661102.0,21265.0,81460.0,112636.0,5945.0,185975.0,107586.0,233387.0,186204.0,142528,95635,141719.4679069519,11189855,1870833,2719140,1995969,4572579,1641118,-162286,-65477,174547,58776,2597261,204.0,0.0,0.0,24.0,96.0,384.0,96.0,239.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4352400.0,2705820.0,114592.0,537315.0,27416.0,47986.0,92759.0,0.0,233992.0,148876.0,289433.0,154211.0,141179,81738,145000.19312477112,11002379,1936122,2595687,2233059,4182467,1605753,-173863,-62369,195531,58426,2504655,203.0,0.0,0.0,24.0,96.0,382.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4363200.0,2781285.0,144590.0,611534.0,13408.0,74086.0,178472.0,11503.0,232263.0,90527.0,140874.0,84658.0,180738,71749,164413.70512580872,12437614,2097623,2911056,2136227,5255621,1802035,-368337,-69852,253174,66143,3011877,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4356000.0,2772110.0,76283.0,540513.0,41588.0,95478.0,121862.0,0.0,220515.0,176112.0,210744.0,100795.0,164746,79650,163133.47896003723,11554340,1741289,2672434,1796594,5257094,1668658,-330864,-65696,174171,66124,2529277,203.0,0.0,0.0,24.0,96.0,383.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4359600.0,2725023.0,125589.0,537678.0,60877.0,73489.0,115387.0,5067.0,251834.0,132583.0,197220.0,134853.0,198842,114251,155779.137052536,11458096,1617568,2713714,1667431,5426901,1664408,-153926,-66131,155800,61842,2744572,204.0,0.0,0.0,24.0,96.0,384.0,95.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4356000.0,2786898.0,164083.0,505068.0,40277.0,42707.0,65698.0,0.0,280162.0,204311.0,158919.0,107877.0,176084,73158,146653.54500579834,10961891,1716427,2423482,1830887,4923514,1595435,-270248,-58289,260193,55654,2417859,203.0,0.0,0.0,24.0,96.0,384.0,96.0,239.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4348800.0,2785638.0,79494.0,591177.0,2467.0,5066.0,143667.0,8762.0,274483.0,106678.0,206526.0,144842.0,184780,59299,174834.8439426422,12068710,1918010,2728020,2011991,5330561,1793821,-348489,-60540,338640,54287,2680615,203.0,0.0,0.0,24.0,95.0,383.0,96.0,239.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4348800.0,2755039.0,49619.0,735211.0,21571.0,23236.0,66601.0,0.0,217418.0,145512.0,185629.0,148964.0,139211,85362,138115.81992340088,10877072,1682597,2188959,1945887,4952775,1586565,-150393,-52990,174781,52419,2424590,204.0,0.0,0.0,24.0,95.0,381.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4356000.0,2794362.0,46634.0,633809.0,480.0,14348.0,128337.0,11807.0,242770.0,134695.0,219346.0,129412.0,183260,74281,147295.24592971802,11923101,1797077,2560814,1889162,5627819,1729802,-155525,-67005,167201,57523,2676510,204.0,0.0,0.0,24.0,96.0,383.0,96.0,239.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4356000.0,2653478.0,72563.0,630598.0,3567.0,1717.0,113880.0,0.0,271884.0,147443.0,207215.0,253655.0,175076,58522,149723.82406044006,10906192,1471359,2557517,1620588,5087458,1566807,-332687,-64920,240383,59192,2339166,203.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,131.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4345200.0,2819705.0,112055.0,546048.0,19091.0,28882.0,115286.0,12742.0,214321.0,70944.0,247974.0,158152.0,213978,20820,144682.59396362305,12624536,2146886,2794873,2248165,5179800,1845016,-360516,-72676,343219,65140,2881081,203.0,0.0,0.0,24.0,96.0,382.0,95.0,239.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4363200.0,2881718.0,101794.0,489211.0,13778.0,0.0,108322.0,0.0,172800.0,178240.0,259969.0,157368.0,183936,63102,181234.76000213626,13075910,2248811,3187507,2308085,5273882,2016085,-279958,-81645,214855,67972,2974219,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4356000.0,2886639.0,132342.0,476505.0,3.0,56600.0,104978.0,12362.0,213104.0,82961.0,273739.0,116767.0,185367,76680,184666.64304161072,12866030,2114213,2942705,2064326,5552215,1830457,-349273,-74711,248830,70023,2760607,204.0,0.0,0.0,24.0,96.0,383.0,96.0,239.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4363200.0,2833162.0,163560.0,395783.0,4154.0,58057.0,111935.0,6792.0,218378.0,193437.0,270021.0,107921.0,199201,91639,186058.80806922913,12112248,1929557,2793096,1929305,5385782,1853784,-203932,-74713,202820,68184,2751233,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4363200.0,2761362.0,132282.0,459853.0,7316.0,121906.0,97838.0,24363.0,212480.0,82360.0,236733.0,226707.0,216876,113455,178719.02512550354,11611864,1800137,2566922,1813887,5238154,1666378,-257314,-66477,250657,60914,2696892,204.0,0.0,0.0,24.0,96.0,384.0,96.0,240.0,0.0,132.0,36.0
